,image_paths,labels
25488,dataset/train/25488.png,3
25489,dataset/train/25489.png,1
25490,dataset/train/25490.png,0
25491,dataset/train/25491.png,0
25492,dataset/train/25492.png,0
25493,dataset/train/25493.png,6
25494,dataset/train/25494.png,8
25495,dataset/train/25495.png,3
25496,dataset/train/25496.png,9
25497,dataset/train/25497.png,6
25498,dataset/train/25498.png,1
25499,dataset/train/25499.png,8
25500,dataset/train/25500.png,1
25501,dataset/train/25501.png,1
25502,dataset/train/25502.png,0
25503,dataset/train/25503.png,6
25504,dataset/train/25504.png,9
25505,dataset/train/25505.png,9
25506,dataset/train/25506.png,5
25507,dataset/train/25507.png,4
25508,dataset/train/25508.png,9
25509,dataset/train/25509.png,4
25510,dataset/train/25510.png,1
25511,dataset/train/25511.png,5
25512,dataset/train/25512.png,5
25513,dataset/train/25513.png,8
25514,dataset/train/25514.png,0
25515,dataset/train/25515.png,9
25516,dataset/train/25516.png,1
25517,dataset/train/25517.png,6
25518,dataset/train/25518.png,5
25519,dataset/train/25519.png,1
25520,dataset/train/25520.png,0
25521,dataset/train/25521.png,3
25522,dataset/train/25522.png,6
25523,dataset/train/25523.png,7
25524,dataset/train/25524.png,8
25525,dataset/train/25525.png,5
25526,dataset/train/25526.png,1
25527,dataset/train/25527.png,4
25528,dataset/train/25528.png,1
25529,dataset/train/25529.png,9
25530,dataset/train/25530.png,0
25531,dataset/train/25531.png,1
25532,dataset/train/25532.png,8
25533,dataset/train/25533.png,6
25534,dataset/train/25534.png,6
25535,dataset/train/25535.png,4
25536,dataset/train/25536.png,7
25537,dataset/train/25537.png,1
25538,dataset/train/25538.png,9
25539,dataset/train/25539.png,9
25540,dataset/train/25540.png,2
25541,dataset/train/25541.png,0
25542,dataset/train/25542.png,0
25543,dataset/train/25543.png,5
25544,dataset/train/25544.png,2
25545,dataset/train/25545.png,8
25546,dataset/train/25546.png,7
25547,dataset/train/25547.png,7
25548,dataset/train/25548.png,0
25549,dataset/train/25549.png,2
25550,dataset/train/25550.png,0
25551,dataset/train/25551.png,9
25552,dataset/train/25552.png,3
25553,dataset/train/25553.png,3
25554,dataset/train/25554.png,7
25555,dataset/train/25555.png,9
25556,dataset/train/25556.png,3
25557,dataset/train/25557.png,7
25558,dataset/train/25558.png,4
25559,dataset/train/25559.png,7
25560,dataset/train/25560.png,6
25561,dataset/train/25561.png,8
25562,dataset/train/25562.png,0
25563,dataset/train/25563.png,0
25564,dataset/train/25564.png,5
25565,dataset/train/25565.png,3
25566,dataset/train/25566.png,0
25567,dataset/train/25567.png,3
25568,dataset/train/25568.png,7
25569,dataset/train/25569.png,6
25570,dataset/train/25570.png,8
25571,dataset/train/25571.png,3
25572,dataset/train/25572.png,7
25573,dataset/train/25573.png,0
25574,dataset/train/25574.png,4
25575,dataset/train/25575.png,0
25576,dataset/train/25576.png,4
25577,dataset/train/25577.png,5
25578,dataset/train/25578.png,1
25579,dataset/train/25579.png,0
25580,dataset/train/25580.png,8
25581,dataset/train/25581.png,4
25582,dataset/train/25582.png,6
25583,dataset/train/25583.png,0
25584,dataset/train/25584.png,3
25585,dataset/train/25585.png,1
25586,dataset/train/25586.png,3
25587,dataset/train/25587.png,0
25588,dataset/train/25588.png,5
25589,dataset/train/25589.png,3
25590,dataset/train/25590.png,6
25591,dataset/train/25591.png,1
25592,dataset/train/25592.png,6
25593,dataset/train/25593.png,4
25594,dataset/train/25594.png,0
25595,dataset/train/25595.png,7
25596,dataset/train/25596.png,8
25597,dataset/train/25597.png,5
25598,dataset/train/25598.png,9
25599,dataset/train/25599.png,5
25600,dataset/train/25600.png,8
25601,dataset/train/25601.png,1
25602,dataset/train/25602.png,2
25603,dataset/train/25603.png,0
25604,dataset/train/25604.png,6
25605,dataset/train/25605.png,2
25606,dataset/train/25606.png,3
25607,dataset/train/25607.png,2
25608,dataset/train/25608.png,3
25609,dataset/train/25609.png,1
25610,dataset/train/25610.png,2
25611,dataset/train/25611.png,1
25612,dataset/train/25612.png,8
25613,dataset/train/25613.png,7
25614,dataset/train/25614.png,0
25615,dataset/train/25615.png,8
25616,dataset/train/25616.png,5
25617,dataset/train/25617.png,4
25618,dataset/train/25618.png,7
25619,dataset/train/25619.png,8
25620,dataset/train/25620.png,2
25621,dataset/train/25621.png,7
25622,dataset/train/25622.png,3
25623,dataset/train/25623.png,9
25624,dataset/train/25624.png,0
25625,dataset/train/25625.png,9
25626,dataset/train/25626.png,7
25627,dataset/train/25627.png,4
25628,dataset/train/25628.png,1
25629,dataset/train/25629.png,3
25630,dataset/train/25630.png,8
25631,dataset/train/25631.png,3
25632,dataset/train/25632.png,3
25633,dataset/train/25633.png,2
25634,dataset/train/25634.png,6
25635,dataset/train/25635.png,6
25636,dataset/train/25636.png,9
25637,dataset/train/25637.png,2
25638,dataset/train/25638.png,2
25639,dataset/train/25639.png,0
25640,dataset/train/25640.png,0
25641,dataset/train/25641.png,5
25642,dataset/train/25642.png,2
25643,dataset/train/25643.png,4
25644,dataset/train/25644.png,9
25645,dataset/train/25645.png,2
25646,dataset/train/25646.png,8
25647,dataset/train/25647.png,3
25648,dataset/train/25648.png,4
25649,dataset/train/25649.png,1
25650,dataset/train/25650.png,1
25651,dataset/train/25651.png,3
25652,dataset/train/25652.png,0
25653,dataset/train/25653.png,8
25654,dataset/train/25654.png,5
25655,dataset/train/25655.png,5
25656,dataset/train/25656.png,4
25657,dataset/train/25657.png,5
25658,dataset/train/25658.png,2
25659,dataset/train/25659.png,0
25660,dataset/train/25660.png,3
25661,dataset/train/25661.png,2
25662,dataset/train/25662.png,0
25663,dataset/train/25663.png,5
25664,dataset/train/25664.png,3
25665,dataset/train/25665.png,9
25666,dataset/train/25666.png,9
25667,dataset/train/25667.png,9
25668,dataset/train/25668.png,4
25669,dataset/train/25669.png,6
25670,dataset/train/25670.png,4
25671,dataset/train/25671.png,3
25672,dataset/train/25672.png,1
25673,dataset/train/25673.png,4
25674,dataset/train/25674.png,8
25675,dataset/train/25675.png,6
25676,dataset/train/25676.png,1
25677,dataset/train/25677.png,1
25678,dataset/train/25678.png,5
25679,dataset/train/25679.png,6
25680,dataset/train/25680.png,1
25681,dataset/train/25681.png,9
25682,dataset/train/25682.png,7
25683,dataset/train/25683.png,9
25684,dataset/train/25684.png,1
25685,dataset/train/25685.png,1
25686,dataset/train/25686.png,1
25687,dataset/train/25687.png,0
25688,dataset/train/25688.png,5
25689,dataset/train/25689.png,2
25690,dataset/train/25690.png,2
25691,dataset/train/25691.png,8
25692,dataset/train/25692.png,0
25693,dataset/train/25693.png,3
25694,dataset/train/25694.png,7
25695,dataset/train/25695.png,4
25696,dataset/train/25696.png,1
25697,dataset/train/25697.png,8
25698,dataset/train/25698.png,5
25699,dataset/train/25699.png,8
25700,dataset/train/25700.png,7
25701,dataset/train/25701.png,4
25702,dataset/train/25702.png,3
25703,dataset/train/25703.png,1
25704,dataset/train/25704.png,6
25705,dataset/train/25705.png,2
25706,dataset/train/25706.png,9
25707,dataset/train/25707.png,8
25708,dataset/train/25708.png,2
25709,dataset/train/25709.png,6
25710,dataset/train/25710.png,9
25711,dataset/train/25711.png,7
25712,dataset/train/25712.png,9
25713,dataset/train/25713.png,2
25714,dataset/train/25714.png,5
25715,dataset/train/25715.png,9
25716,dataset/train/25716.png,9
25717,dataset/train/25717.png,7
25718,dataset/train/25718.png,1
25719,dataset/train/25719.png,8
25720,dataset/train/25720.png,8
25721,dataset/train/25721.png,7
25722,dataset/train/25722.png,3
25723,dataset/train/25723.png,1
25724,dataset/train/25724.png,7
25725,dataset/train/25725.png,6
25726,dataset/train/25726.png,8
25727,dataset/train/25727.png,6
25728,dataset/train/25728.png,9
25729,dataset/train/25729.png,3
25730,dataset/train/25730.png,4
25731,dataset/train/25731.png,3
25732,dataset/train/25732.png,1
25733,dataset/train/25733.png,6
25734,dataset/train/25734.png,7
25735,dataset/train/25735.png,0
25736,dataset/train/25736.png,4
25737,dataset/train/25737.png,1
25738,dataset/train/25738.png,3
25739,dataset/train/25739.png,0
25740,dataset/train/25740.png,7
25741,dataset/train/25741.png,0
25742,dataset/train/25742.png,6
25743,dataset/train/25743.png,4
25744,dataset/train/25744.png,2
25745,dataset/train/25745.png,6
25746,dataset/train/25746.png,0
25747,dataset/train/25747.png,6
25748,dataset/train/25748.png,5
25749,dataset/train/25749.png,4
25750,dataset/train/25750.png,4
25751,dataset/train/25751.png,4
25752,dataset/train/25752.png,5
25753,dataset/train/25753.png,8
25754,dataset/train/25754.png,0
25755,dataset/train/25755.png,4
25756,dataset/train/25756.png,2
25757,dataset/train/25757.png,0
25758,dataset/train/25758.png,9
25759,dataset/train/25759.png,7
25760,dataset/train/25760.png,5
25761,dataset/train/25761.png,6
25762,dataset/train/25762.png,3
25763,dataset/train/25763.png,6
25764,dataset/train/25764.png,4
25765,dataset/train/25765.png,4
25766,dataset/train/25766.png,8
25767,dataset/train/25767.png,6
25768,dataset/train/25768.png,9
25769,dataset/train/25769.png,8
25770,dataset/train/25770.png,0
25771,dataset/train/25771.png,1
25772,dataset/train/25772.png,1
25773,dataset/train/25773.png,6
25774,dataset/train/25774.png,7
25775,dataset/train/25775.png,0
25776,dataset/train/25776.png,7
25777,dataset/train/25777.png,9
25778,dataset/train/25778.png,6
25779,dataset/train/25779.png,8
25780,dataset/train/25780.png,5
25781,dataset/train/25781.png,4
25782,dataset/train/25782.png,1
25783,dataset/train/25783.png,1
25784,dataset/train/25784.png,7
25785,dataset/train/25785.png,0
25786,dataset/train/25786.png,3
25787,dataset/train/25787.png,8
25788,dataset/train/25788.png,6
25789,dataset/train/25789.png,1
25790,dataset/train/25790.png,7
25791,dataset/train/25791.png,1
25792,dataset/train/25792.png,8
25793,dataset/train/25793.png,2
25794,dataset/train/25794.png,9
25795,dataset/train/25795.png,8
25796,dataset/train/25796.png,5
25797,dataset/train/25797.png,1
25798,dataset/train/25798.png,4
25799,dataset/train/25799.png,9
25800,dataset/train/25800.png,2
25801,dataset/train/25801.png,5
25802,dataset/train/25802.png,6
25803,dataset/train/25803.png,2
25804,dataset/train/25804.png,9
25805,dataset/train/25805.png,8
25806,dataset/train/25806.png,4
25807,dataset/train/25807.png,4
25808,dataset/train/25808.png,5
25809,dataset/train/25809.png,3
25810,dataset/train/25810.png,6
25811,dataset/train/25811.png,5
25812,dataset/train/25812.png,3
25813,dataset/train/25813.png,5
25814,dataset/train/25814.png,0
25815,dataset/train/25815.png,2
25816,dataset/train/25816.png,2
25817,dataset/train/25817.png,1
25818,dataset/train/25818.png,9
25819,dataset/train/25819.png,5
25820,dataset/train/25820.png,0
25821,dataset/train/25821.png,3
25822,dataset/train/25822.png,1
25823,dataset/train/25823.png,2
25824,dataset/train/25824.png,2
25825,dataset/train/25825.png,9
25826,dataset/train/25826.png,3
25827,dataset/train/25827.png,8
25828,dataset/train/25828.png,0
25829,dataset/train/25829.png,7
25830,dataset/train/25830.png,3
25831,dataset/train/25831.png,0
25832,dataset/train/25832.png,3
25833,dataset/train/25833.png,9
25834,dataset/train/25834.png,8
25835,dataset/train/25835.png,2
25836,dataset/train/25836.png,7
25837,dataset/train/25837.png,1
25838,dataset/train/25838.png,7
25839,dataset/train/25839.png,7
25840,dataset/train/25840.png,6
25841,dataset/train/25841.png,2
25842,dataset/train/25842.png,4
25843,dataset/train/25843.png,7
25844,dataset/train/25844.png,3
25845,dataset/train/25845.png,8
25846,dataset/train/25846.png,2
25847,dataset/train/25847.png,6
25848,dataset/train/25848.png,0
25849,dataset/train/25849.png,2
25850,dataset/train/25850.png,7
25851,dataset/train/25851.png,7
25852,dataset/train/25852.png,9
25853,dataset/train/25853.png,2
25854,dataset/train/25854.png,2
25855,dataset/train/25855.png,6
25856,dataset/train/25856.png,5
25857,dataset/train/25857.png,5
25858,dataset/train/25858.png,2
25859,dataset/train/25859.png,0
25860,dataset/train/25860.png,9
25861,dataset/train/25861.png,6
25862,dataset/train/25862.png,8
25863,dataset/train/25863.png,9
25864,dataset/train/25864.png,4
25865,dataset/train/25865.png,1
25866,dataset/train/25866.png,9
25867,dataset/train/25867.png,5
25868,dataset/train/25868.png,0
25869,dataset/train/25869.png,8
25870,dataset/train/25870.png,9
25871,dataset/train/25871.png,1
25872,dataset/train/25872.png,1
25873,dataset/train/25873.png,9
25874,dataset/train/25874.png,9
25875,dataset/train/25875.png,7
25876,dataset/train/25876.png,2
25877,dataset/train/25877.png,6
25878,dataset/train/25878.png,0
25879,dataset/train/25879.png,9
25880,dataset/train/25880.png,2
25881,dataset/train/25881.png,9
25882,dataset/train/25882.png,1
25883,dataset/train/25883.png,6
25884,dataset/train/25884.png,8
25885,dataset/train/25885.png,8
25886,dataset/train/25886.png,3
25887,dataset/train/25887.png,5
25888,dataset/train/25888.png,5
25889,dataset/train/25889.png,5
25890,dataset/train/25890.png,4
25891,dataset/train/25891.png,8
25892,dataset/train/25892.png,2
25893,dataset/train/25893.png,2
25894,dataset/train/25894.png,9
25895,dataset/train/25895.png,5
25896,dataset/train/25896.png,5
25897,dataset/train/25897.png,9
25898,dataset/train/25898.png,1
25899,dataset/train/25899.png,9
25900,dataset/train/25900.png,4
25901,dataset/train/25901.png,4
25902,dataset/train/25902.png,7
25903,dataset/train/25903.png,8
25904,dataset/train/25904.png,4
25905,dataset/train/25905.png,2
25906,dataset/train/25906.png,8
25907,dataset/train/25907.png,7
25908,dataset/train/25908.png,8
25909,dataset/train/25909.png,8
25910,dataset/train/25910.png,6
25911,dataset/train/25911.png,6
25912,dataset/train/25912.png,0
25913,dataset/train/25913.png,5
25914,dataset/train/25914.png,0
25915,dataset/train/25915.png,0
25916,dataset/train/25916.png,5
25917,dataset/train/25917.png,0
25918,dataset/train/25918.png,0
25919,dataset/train/25919.png,9
25920,dataset/train/25920.png,8
25921,dataset/train/25921.png,9
25922,dataset/train/25922.png,1
25923,dataset/train/25923.png,2
25924,dataset/train/25924.png,8
25925,dataset/train/25925.png,2
25926,dataset/train/25926.png,8
25927,dataset/train/25927.png,2
25928,dataset/train/25928.png,8
25929,dataset/train/25929.png,2
25930,dataset/train/25930.png,8
25931,dataset/train/25931.png,1
25932,dataset/train/25932.png,8
25933,dataset/train/25933.png,1
25934,dataset/train/25934.png,3
25935,dataset/train/25935.png,7
25936,dataset/train/25936.png,2
25937,dataset/train/25937.png,7
25938,dataset/train/25938.png,5
25939,dataset/train/25939.png,4
25940,dataset/train/25940.png,2
25941,dataset/train/25941.png,0
25942,dataset/train/25942.png,8
25943,dataset/train/25943.png,3
25944,dataset/train/25944.png,6
25945,dataset/train/25945.png,6
25946,dataset/train/25946.png,9
25947,dataset/train/25947.png,1
25948,dataset/train/25948.png,2
25949,dataset/train/25949.png,1
25950,dataset/train/25950.png,0
25951,dataset/train/25951.png,1
25952,dataset/train/25952.png,1
25953,dataset/train/25953.png,3
25954,dataset/train/25954.png,1
25955,dataset/train/25955.png,6
25956,dataset/train/25956.png,5
25957,dataset/train/25957.png,1
25958,dataset/train/25958.png,6
25959,dataset/train/25959.png,5
25960,dataset/train/25960.png,6
25961,dataset/train/25961.png,3
25962,dataset/train/25962.png,0
25963,dataset/train/25963.png,8
25964,dataset/train/25964.png,5
25965,dataset/train/25965.png,8
25966,dataset/train/25966.png,7
25967,dataset/train/25967.png,1
25968,dataset/train/25968.png,8
25969,dataset/train/25969.png,1
25970,dataset/train/25970.png,5
25971,dataset/train/25971.png,0
25972,dataset/train/25972.png,3
25973,dataset/train/25973.png,4
25974,dataset/train/25974.png,0
25975,dataset/train/25975.png,5
25976,dataset/train/25976.png,8
25977,dataset/train/25977.png,8
25978,dataset/train/25978.png,4
25979,dataset/train/25979.png,2
25980,dataset/train/25980.png,2
25981,dataset/train/25981.png,9
25982,dataset/train/25982.png,6
25983,dataset/train/25983.png,2
25984,dataset/train/25984.png,4
25985,dataset/train/25985.png,1
25986,dataset/train/25986.png,1
25987,dataset/train/25987.png,4
25988,dataset/train/25988.png,9
25989,dataset/train/25989.png,7
25990,dataset/train/25990.png,2
25991,dataset/train/25991.png,0
25992,dataset/train/25992.png,5
25993,dataset/train/25993.png,5
25994,dataset/train/25994.png,9
25995,dataset/train/25995.png,3
25996,dataset/train/25996.png,4
25997,dataset/train/25997.png,3
25998,dataset/train/25998.png,0
25999,dataset/train/25999.png,0
26000,dataset/train/26000.png,2
26001,dataset/train/26001.png,0
26002,dataset/train/26002.png,2
26003,dataset/train/26003.png,6
26004,dataset/train/26004.png,3
26005,dataset/train/26005.png,2
26006,dataset/train/26006.png,1
26007,dataset/train/26007.png,5
26008,dataset/train/26008.png,7
26009,dataset/train/26009.png,3
26010,dataset/train/26010.png,9
26011,dataset/train/26011.png,1
26012,dataset/train/26012.png,4
26013,dataset/train/26013.png,5
26014,dataset/train/26014.png,6
26015,dataset/train/26015.png,6
26016,dataset/train/26016.png,9
26017,dataset/train/26017.png,9
26018,dataset/train/26018.png,2
26019,dataset/train/26019.png,7
26020,dataset/train/26020.png,8
26021,dataset/train/26021.png,9
26022,dataset/train/26022.png,3
26023,dataset/train/26023.png,5
26024,dataset/train/26024.png,4
26025,dataset/train/26025.png,6
26026,dataset/train/26026.png,4
26027,dataset/train/26027.png,0
26028,dataset/train/26028.png,9
26029,dataset/train/26029.png,2
26030,dataset/train/26030.png,0
26031,dataset/train/26031.png,0
26032,dataset/train/26032.png,4
26033,dataset/train/26033.png,9
26034,dataset/train/26034.png,8
26035,dataset/train/26035.png,0
26036,dataset/train/26036.png,7
26037,dataset/train/26037.png,0
26038,dataset/train/26038.png,1
26039,dataset/train/26039.png,0
26040,dataset/train/26040.png,3
26041,dataset/train/26041.png,6
26042,dataset/train/26042.png,9
26043,dataset/train/26043.png,7
26044,dataset/train/26044.png,9
26045,dataset/train/26045.png,7
26046,dataset/train/26046.png,9
26047,dataset/train/26047.png,3
26048,dataset/train/26048.png,1
26049,dataset/train/26049.png,2
26050,dataset/train/26050.png,3
26051,dataset/train/26051.png,3
26052,dataset/train/26052.png,8
26053,dataset/train/26053.png,5
26054,dataset/train/26054.png,0
26055,dataset/train/26055.png,1
26056,dataset/train/26056.png,1
26057,dataset/train/26057.png,0
26058,dataset/train/26058.png,6
26059,dataset/train/26059.png,8
26060,dataset/train/26060.png,9
26061,dataset/train/26061.png,3
26062,dataset/train/26062.png,4
26063,dataset/train/26063.png,9
26064,dataset/train/26064.png,7
26065,dataset/train/26065.png,7
26066,dataset/train/26066.png,5
26067,dataset/train/26067.png,1
26068,dataset/train/26068.png,7
26069,dataset/train/26069.png,1
26070,dataset/train/26070.png,9
26071,dataset/train/26071.png,0
26072,dataset/train/26072.png,5
26073,dataset/train/26073.png,1
26074,dataset/train/26074.png,2
26075,dataset/train/26075.png,0
26076,dataset/train/26076.png,2
26077,dataset/train/26077.png,0
26078,dataset/train/26078.png,8
26079,dataset/train/26079.png,4
26080,dataset/train/26080.png,1
26081,dataset/train/26081.png,8
26082,dataset/train/26082.png,0
26083,dataset/train/26083.png,0
26084,dataset/train/26084.png,7
26085,dataset/train/26085.png,1
26086,dataset/train/26086.png,5
26087,dataset/train/26087.png,3
26088,dataset/train/26088.png,8
26089,dataset/train/26089.png,1
26090,dataset/train/26090.png,3
26091,dataset/train/26091.png,2
26092,dataset/train/26092.png,4
26093,dataset/train/26093.png,5
26094,dataset/train/26094.png,1
26095,dataset/train/26095.png,0
26096,dataset/train/26096.png,5
26097,dataset/train/26097.png,4
26098,dataset/train/26098.png,0
26099,dataset/train/26099.png,8
26100,dataset/train/26100.png,6
26101,dataset/train/26101.png,1
26102,dataset/train/26102.png,0
26103,dataset/train/26103.png,2
26104,dataset/train/26104.png,0
26105,dataset/train/26105.png,6
26106,dataset/train/26106.png,7
26107,dataset/train/26107.png,7
26108,dataset/train/26108.png,3
26109,dataset/train/26109.png,9
26110,dataset/train/26110.png,2
26111,dataset/train/26111.png,8
26112,dataset/train/26112.png,7
26113,dataset/train/26113.png,2
26114,dataset/train/26114.png,5
26115,dataset/train/26115.png,8
26116,dataset/train/26116.png,7
26117,dataset/train/26117.png,6
26118,dataset/train/26118.png,3
26119,dataset/train/26119.png,8
26120,dataset/train/26120.png,5
26121,dataset/train/26121.png,7
26122,dataset/train/26122.png,9
26123,dataset/train/26123.png,5
26124,dataset/train/26124.png,5
26125,dataset/train/26125.png,1
26126,dataset/train/26126.png,3
26127,dataset/train/26127.png,7
26128,dataset/train/26128.png,2
26129,dataset/train/26129.png,9
26130,dataset/train/26130.png,6
26131,dataset/train/26131.png,4
26132,dataset/train/26132.png,4
26133,dataset/train/26133.png,6
26134,dataset/train/26134.png,8
26135,dataset/train/26135.png,3
26136,dataset/train/26136.png,8
26137,dataset/train/26137.png,4
26138,dataset/train/26138.png,5
26139,dataset/train/26139.png,9
26140,dataset/train/26140.png,3
26141,dataset/train/26141.png,5
26142,dataset/train/26142.png,2
26143,dataset/train/26143.png,2
26144,dataset/train/26144.png,2
26145,dataset/train/26145.png,2
26146,dataset/train/26146.png,8
26147,dataset/train/26147.png,7
26148,dataset/train/26148.png,7
26149,dataset/train/26149.png,7
26150,dataset/train/26150.png,9
26151,dataset/train/26151.png,4
26152,dataset/train/26152.png,3
26153,dataset/train/26153.png,3
26154,dataset/train/26154.png,6
26155,dataset/train/26155.png,1
26156,dataset/train/26156.png,1
26157,dataset/train/26157.png,4
26158,dataset/train/26158.png,2
26159,dataset/train/26159.png,4
26160,dataset/train/26160.png,7
26161,dataset/train/26161.png,4
26162,dataset/train/26162.png,6
26163,dataset/train/26163.png,2
26164,dataset/train/26164.png,6
26165,dataset/train/26165.png,9
26166,dataset/train/26166.png,8
26167,dataset/train/26167.png,6
26168,dataset/train/26168.png,5
26169,dataset/train/26169.png,3
26170,dataset/train/26170.png,0
26171,dataset/train/26171.png,6
26172,dataset/train/26172.png,1
26173,dataset/train/26173.png,3
26174,dataset/train/26174.png,0
26175,dataset/train/26175.png,2
26176,dataset/train/26176.png,3
26177,dataset/train/26177.png,7
26178,dataset/train/26178.png,0
26179,dataset/train/26179.png,3
26180,dataset/train/26180.png,4
26181,dataset/train/26181.png,7
26182,dataset/train/26182.png,5
26183,dataset/train/26183.png,1
26184,dataset/train/26184.png,2
26185,dataset/train/26185.png,7
26186,dataset/train/26186.png,6
26187,dataset/train/26187.png,6
26188,dataset/train/26188.png,5
26189,dataset/train/26189.png,8
26190,dataset/train/26190.png,7
26191,dataset/train/26191.png,0
26192,dataset/train/26192.png,8
26193,dataset/train/26193.png,7
26194,dataset/train/26194.png,8
26195,dataset/train/26195.png,1
26196,dataset/train/26196.png,3
26197,dataset/train/26197.png,2
26198,dataset/train/26198.png,9
26199,dataset/train/26199.png,1
26200,dataset/train/26200.png,0
26201,dataset/train/26201.png,8
26202,dataset/train/26202.png,7
26203,dataset/train/26203.png,4
26204,dataset/train/26204.png,5
26205,dataset/train/26205.png,7
26206,dataset/train/26206.png,2
26207,dataset/train/26207.png,9
26208,dataset/train/26208.png,9
26209,dataset/train/26209.png,1
26210,dataset/train/26210.png,1
26211,dataset/train/26211.png,2
26212,dataset/train/26212.png,8
26213,dataset/train/26213.png,4
26214,dataset/train/26214.png,1
26215,dataset/train/26215.png,5
26216,dataset/train/26216.png,4
26217,dataset/train/26217.png,6
26218,dataset/train/26218.png,2
26219,dataset/train/26219.png,2
26220,dataset/train/26220.png,4
26221,dataset/train/26221.png,4
26222,dataset/train/26222.png,4
26223,dataset/train/26223.png,5
26224,dataset/train/26224.png,8
26225,dataset/train/26225.png,5
26226,dataset/train/26226.png,1
26227,dataset/train/26227.png,7
26228,dataset/train/26228.png,6
26229,dataset/train/26229.png,6
26230,dataset/train/26230.png,7
26231,dataset/train/26231.png,2
26232,dataset/train/26232.png,8
26233,dataset/train/26233.png,8
26234,dataset/train/26234.png,6
26235,dataset/train/26235.png,8
26236,dataset/train/26236.png,8
26237,dataset/train/26237.png,8
26238,dataset/train/26238.png,0
26239,dataset/train/26239.png,0
26240,dataset/train/26240.png,5
26241,dataset/train/26241.png,4
26242,dataset/train/26242.png,2
26243,dataset/train/26243.png,8
26244,dataset/train/26244.png,5
26245,dataset/train/26245.png,7
26246,dataset/train/26246.png,3
26247,dataset/train/26247.png,4
26248,dataset/train/26248.png,9
26249,dataset/train/26249.png,8
26250,dataset/train/26250.png,3
26251,dataset/train/26251.png,1
26252,dataset/train/26252.png,8
26253,dataset/train/26253.png,5
26254,dataset/train/26254.png,7
26255,dataset/train/26255.png,6
26256,dataset/train/26256.png,1
26257,dataset/train/26257.png,9
26258,dataset/train/26258.png,6
26259,dataset/train/26259.png,1
26260,dataset/train/26260.png,9
26261,dataset/train/26261.png,4
26262,dataset/train/26262.png,7
26263,dataset/train/26263.png,8
26264,dataset/train/26264.png,6
26265,dataset/train/26265.png,1
26266,dataset/train/26266.png,3
26267,dataset/train/26267.png,9
26268,dataset/train/26268.png,5
26269,dataset/train/26269.png,1
26270,dataset/train/26270.png,2
26271,dataset/train/26271.png,0
26272,dataset/train/26272.png,6
26273,dataset/train/26273.png,9
26274,dataset/train/26274.png,5
26275,dataset/train/26275.png,4
26276,dataset/train/26276.png,6
26277,dataset/train/26277.png,4
26278,dataset/train/26278.png,4
26279,dataset/train/26279.png,9
26280,dataset/train/26280.png,1
26281,dataset/train/26281.png,0
26282,dataset/train/26282.png,1
26283,dataset/train/26283.png,8
26284,dataset/train/26284.png,3
26285,dataset/train/26285.png,1
26286,dataset/train/26286.png,1
26287,dataset/train/26287.png,5
26288,dataset/train/26288.png,2
26289,dataset/train/26289.png,4
26290,dataset/train/26290.png,0
26291,dataset/train/26291.png,0
26292,dataset/train/26292.png,5
26293,dataset/train/26293.png,7
26294,dataset/train/26294.png,7
26295,dataset/train/26295.png,2
26296,dataset/train/26296.png,8
26297,dataset/train/26297.png,1
26298,dataset/train/26298.png,4
26299,dataset/train/26299.png,6
26300,dataset/train/26300.png,9
26301,dataset/train/26301.png,7
26302,dataset/train/26302.png,7
26303,dataset/train/26303.png,4
26304,dataset/train/26304.png,1
26305,dataset/train/26305.png,3
26306,dataset/train/26306.png,9
26307,dataset/train/26307.png,9
26308,dataset/train/26308.png,3
26309,dataset/train/26309.png,0
26310,dataset/train/26310.png,1
26311,dataset/train/26311.png,0
26312,dataset/train/26312.png,7
26313,dataset/train/26313.png,1
26314,dataset/train/26314.png,8
26315,dataset/train/26315.png,4
26316,dataset/train/26316.png,7
26317,dataset/train/26317.png,0
26318,dataset/train/26318.png,7
26319,dataset/train/26319.png,8
26320,dataset/train/26320.png,6
26321,dataset/train/26321.png,5
26322,dataset/train/26322.png,3
26323,dataset/train/26323.png,2
26324,dataset/train/26324.png,3
26325,dataset/train/26325.png,0
26326,dataset/train/26326.png,0
26327,dataset/train/26327.png,1
26328,dataset/train/26328.png,6
26329,dataset/train/26329.png,8
26330,dataset/train/26330.png,3
26331,dataset/train/26331.png,8
26332,dataset/train/26332.png,4
26333,dataset/train/26333.png,5
26334,dataset/train/26334.png,7
26335,dataset/train/26335.png,2
26336,dataset/train/26336.png,0
26337,dataset/train/26337.png,8
26338,dataset/train/26338.png,2
26339,dataset/train/26339.png,8
26340,dataset/train/26340.png,5
26341,dataset/train/26341.png,1
26342,dataset/train/26342.png,8
26343,dataset/train/26343.png,1
26344,dataset/train/26344.png,2
26345,dataset/train/26345.png,2
26346,dataset/train/26346.png,5
26347,dataset/train/26347.png,8
26348,dataset/train/26348.png,1
26349,dataset/train/26349.png,8
26350,dataset/train/26350.png,5
26351,dataset/train/26351.png,7
26352,dataset/train/26352.png,0
26353,dataset/train/26353.png,3
26354,dataset/train/26354.png,9
26355,dataset/train/26355.png,9
26356,dataset/train/26356.png,9
26357,dataset/train/26357.png,9
26358,dataset/train/26358.png,6
26359,dataset/train/26359.png,7
26360,dataset/train/26360.png,8
26361,dataset/train/26361.png,5
